STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,ind_type,Individual type,indic_is,Information society indicator,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,NL,Netherlands,2022,,20.88,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,NL,Netherlands,2023,,19.79,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,NL,Netherlands,2024,,19.74,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,NO,Norway,2020,,13.33,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,NO,Norway,2021,,20.49,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,NO,Norway,2022,,17.71,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,NO,Norway,2023,,17.43,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,NO,Norway,2024,,19.30,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,PL,Poland,2020,,7.20,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,PL,Poland,2021,,7.09,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,PL,Poland,2022,,7.96,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,PL,Poland,2023,,8.21,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,PL,Poland,2024,,8.97,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,PT,Portugal,2020,,6.30,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,PT,Portugal,2021,,6.34,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,PT,Portugal,2022,,7.07,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,PT,Portugal,2023,,7.76,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,PT,Portugal,2024,,10.07,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,RO,Romania,2020,,3.05,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,RO,Romania,2021,,3.97,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,RO,Romania,2022,,4.01,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,RO,Romania,2023,,4.55,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,RO,Romania,2024,,5.65,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,RS,Serbia,2020,,5.75,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,RS,Serbia,2021,,3.61,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,RS,Serbia,2022,,4.50,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,RS,Serbia,2023,,3.05,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,RS,Serbia,2024,,2.78,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,SE,Sweden,2020,,10.46,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,SE,Sweden,2021,,16.11,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,SE,Sweden,2022,,15.40,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,SE,Sweden,2023,,16.20,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,SE,Sweden,2024,,13.15,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,SI,Slovenia,2020,,12.67,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,SI,Slovenia,2021,,15.25,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,SI,Slovenia,2022,,9.30,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,SI,Slovenia,2023,,9.47,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,SI,Slovenia,2024,,8.82,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,SK,Slovakia,2020,,10.11,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,SK,Slovakia,2021,,19.31,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,SK,Slovakia,2022,,17.42,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,SK,Slovakia,2023,,17.36,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,SK,Slovakia,2024,,14.42,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,TR,Türkiye,2020,,3.33,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BEEQU1,Online purchases (3 months): consumer electronics or household appliances,PC_IND,Percentage of individuals,TR,Türkiye,2021,,4.69,,,,,
