Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","Food Balances (2010-)","624","Guinea-Bissau","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","19.61","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","163.45","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","76.62","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","6.48","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","324.16","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","49.25","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","82.42","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","0.47","E","Estimated value",""
"FBS","Food Balances (2010-)","328","Guyana","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","118.66","E","Estimated value",""
"FBS","Food Balances (2010-)","332","Haiti","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","127.03","E","Estimated value",""
"FBS","Food Balances (2010-)","332","Haiti","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","22.51","E","Estimated value",""
"FBS","Food Balances (2010-)","332","Haiti","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","6.88","E","Estimated value",""
"FBS","Food Balances (2010-)","332","Haiti","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","88.99","E","Estimated value",""
"FBS","Food Balances (2010-)","332","Haiti","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","13.06","E","Estimated value",""
"FBS","Food Balances (2010-)","332","Haiti","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","19.85","E","Estimated value",""
"FBS","Food Balances (2010-)","332","Haiti","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","0.52","E","Estimated value",""
"FBS","Food Balances (2010-)","332","Haiti","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","6.87","E","Estimated value",""
"FBS","Food Balances (2010-)","340","Honduras","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","133.2","E","Estimated value",""
"FBS","Food Balances (2010-)","340","Honduras","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","55.24","E","Estimated value",""
"FBS","Food Balances (2010-)","340","Honduras","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","19.81","E","Estimated value",""
"FBS","Food Balances (2010-)","340","Honduras","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","53.57","E","Estimated value",""
"FBS","Food Balances (2010-)","340","Honduras","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","31.55","E","Estimated value",""
"FBS","Food Balances (2010-)","340","Honduras","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","37.37","E","Estimated value",""
"FBS","Food Balances (2010-)","340","Honduras","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","1.52","E","Estimated value",""
"FBS","Food Balances (2010-)","340","Honduras","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","66.01","E","Estimated value",""
"FBS","Food Balances (2010-)","348","Hungary","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","132.06","E","Estimated value",""
"FBS","Food Balances (2010-)","348","Hungary","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","45.46","E","Estimated value",""
"FBS","Food Balances (2010-)","348","Hungary","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","14.73","E","Estimated value",""
"FBS","Food Balances (2010-)","348","Hungary","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","88.66","E","Estimated value",""
"FBS","Food Balances (2010-)","348","Hungary","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","104.39","E","Estimated value",""
"FBS","Food Balances (2010-)","348","Hungary","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","78.77","E","Estimated value",""
"FBS","Food Balances (2010-)","348","Hungary","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","15.57","E","Estimated value",""
"FBS","Food Balances (2010-)","348","Hungary","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","188.55","E","Estimated value",""
"FBS","Food Balances (2010-)","352","Iceland","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","184.81","E","Estimated value",""
"FBS","Food Balances (2010-)","352","Iceland","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","98.31","E","Estimated value",""
"FBS","Food Balances (2010-)","352","Iceland","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","10.72","E","Estimated value",""
"FBS","Food Balances (2010-)","352","Iceland","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","129.97","E","Estimated value",""
"FBS","Food Balances (2010-)","352","Iceland","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","82.12","E","Estimated value",""
"FBS","Food Balances (2010-)","352","Iceland","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","94.81","E","Estimated value",""
"FBS","Food Balances (2010-)","352","Iceland","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","16.24","E","Estimated value",""
"FBS","Food Balances (2010-)","352","Iceland","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","194.92","E","Estimated value",""
"FBS","Food Balances (2010-)","356","India","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","179.15","E","Estimated value",""
"FBS","Food Balances (2010-)","356","India","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","19.53","E","Estimated value",""
"FBS","Food Balances (2010-)","356","India","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","8.81","E","Estimated value",""
"FBS","Food Balances (2010-)","356","India","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","64.76","E","Estimated value",""
"FBS","Food Balances (2010-)","356","India","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","3.87","E","Estimated value",""
"FBS","Food Balances (2010-)","356","India","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","7.95","E","Estimated value",""
"FBS","Food Balances (2010-)","356","India","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","3.8","E","Estimated value",""
"FBS","Food Balances (2010-)","356","India","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","84.7","E","Estimated value",""
"FBS","Food Balances (2010-)","360","Indonesia","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","216.08","E","Estimated value",""
"FBS","Food Balances (2010-)","360","Indonesia","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","27.94","E","Estimated value",""
"FBS","Food Balances (2010-)","360","Indonesia","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","16.28","E","Estimated value",""
"FBS","Food Balances (2010-)","360","Indonesia","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","84.55","E","Estimated value",""
"FBS","Food Balances (2010-)","360","Indonesia","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","1.31","E","Estimated value",""
"FBS","Food Balances (2010-)","360","Indonesia","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","19.25","E","Estimated value",""
"FBS","Food Balances (2010-)","360","Indonesia","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","0.28","E","Estimated value",""
"FBS","Food Balances (2010-)","360","Indonesia","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","17.47","E","Estimated value",""
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","200.24","E","Estimated value",""
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","32.21","E","Estimated value",""
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","15.14","E","Estimated value",""
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","117.84","E","Estimated value",""
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","1.02","E","Estimated value",""
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","31.72","E","Estimated value",""
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","2.19","E","Estimated value",""
"FBS","Food Balances (2010-)","364","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","21.74","E","Estimated value",""
"FBS","Food Balances (2010-)","368","Iraq","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","191.67","E","Estimated value",""
"FBS","Food Balances (2010-)","368","Iraq","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","67.86","E","Estimated value",""
"FBS","Food Balances (2010-)","368","Iraq","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","14.46","E","Estimated value",""
"FBS","Food Balances (2010-)","368","Iraq","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","66.26","E","Estimated value",""
"FBS","Food Balances (2010-)","368","Iraq","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","2.66","E","Estimated value",""
"FBS","Food Balances (2010-)","368","Iraq","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","22.42","E","Estimated value",""
"FBS","Food Balances (2010-)","368","Iraq","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","2.31","E","Estimated value",""
"FBS","Food Balances (2010-)","368","Iraq","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","32.13","E","Estimated value",""
"FBS","Food Balances (2010-)","372","Ireland","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","119.1","E","Estimated value",""
"FBS","Food Balances (2010-)","372","Ireland","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","87","E","Estimated value",""
"FBS","Food Balances (2010-)","372","Ireland","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","14.88","E","Estimated value",""
"FBS","Food Balances (2010-)","372","Ireland","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","102.97","E","Estimated value",""
"FBS","Food Balances (2010-)","372","Ireland","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","140.33","E","Estimated value",""
"FBS","Food Balances (2010-)","372","Ireland","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","88.4","E","Estimated value",""
"FBS","Food Balances (2010-)","372","Ireland","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","15.13","E","Estimated value",""
"FBS","Food Balances (2010-)","372","Ireland","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","594.54","E","Estimated value",""
"FBS","Food Balances (2010-)","376","Israel","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","160.07","E","Estimated value",""
"FBS","Food Balances (2010-)","376","Israel","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","51.05","E","Estimated value",""
"FBS","Food Balances (2010-)","376","Israel","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","25.86","E","Estimated value",""
"FBS","Food Balances (2010-)","376","Israel","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","131.13","E","Estimated value",""
"FBS","Food Balances (2010-)","376","Israel","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","31.81","E","Estimated value",""
"FBS","Food Balances (2010-)","376","Israel","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","112.68","E","Estimated value",""
"FBS","Food Balances (2010-)","376","Israel","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","1.8","E","Estimated value",""
"FBS","Food Balances (2010-)","376","Israel","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","180.46","E","Estimated value",""
"FBS","Food Balances (2010-)","380","Italy","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","149.49","E","Estimated value",""
"FBS","Food Balances (2010-)","380","Italy","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","38.36","E","Estimated value",""
